prot1,prot2,distance
17,66,34.65
17,67,213.87
17,68,213.87
17,69,190.85
17,70,169.41
17,71,231.19
17,72,190.85
17,73,81.79
17,74,159.94
17,75,216.24
17,76,206.65
17,77,218.58
17,78,282.89
17,79,141.97
17,80,204.20
17,81,310.39
17,82,113.15
17,83,52.48
17,84,244.02
17,85,220.91
17,86,257.91
17,87,177.64
17,88,310.39
17,89,246.83
17,90,252.39
17,91,168.91
17,92,276.55
17,93,257.91
17,94,318.24
17,95,220.91
17,96,397.21
17,97,190.00
17,98,322.22
17,99,233.72
18,0,190.00
18,1,17.68
18,2,179.53
18,3,194.66
18,4,129.09
18,5,173.23
18,6,246.83
18,7,231.19
18,8,182.14
18,9,279.72
18,10,173.23
18,11,152.53
18,12,270.21
18,13,117.11
18,14,98.43
18,15,163.27
18,16,160.27
18,17,165.34
18,19,186.54
18,20,152.53
18,21,218.29
18,22,249.62
18,23,255.16
18,24,78.05
18,25,137.04
18,26,151.93
18,27,184.35
18,28,17.68
18,29,231.19
18,30,282.89
18,31,165.34
18,32,231.19
18,33,34.65
18,34,146.03
18,35,179.91
18,36,55.33
18,37,233.72
18,38,196.70
18,39,70.99
18,40,158.29
18,41,255.16
18,42,213.87
18,43,143.72
18,44,67.64
18,45,184.35
18,46,252.39
18,47,194.66
18,48,211.49
18,49,201.48
18,50,179.91
18,51,137.18
18,52,194.66
18,53,175.35
18,54,190.00
18,55,279.72
18,56,157.63
18,57,121.01
18,58,133.51
18,59,154.26
18,60,160.99
18,61,159.06
18,62,134.46
18,63,199.23
18,64,168.91
18,65,175.35
18,66,165.34
18,67,223.51
18,68,55.33
18,69,160.27
18,70,213.87
18,71,233.72
18,72,160.27
18,73,144.01
18,74,37.00
18,75,168.91
18,76,145.72
18,77,113.15
18,78,148.02
18,79,nan
18,80,241.20
18,81,inf
18,82,152.21
18,83,177.64
18,84,209.08
18,85,168.31
18,86,233.72
18,87,190.00
18,88,141.97
18,89,192.34
18,90,89.75
18,91,143.39
18,92,138.46
18,93,85.69
18,94,116.78
18,95,192.34
18,96,213.87
18,97,246.83
18,98,213.87
18,99,206.65
19,0,263.85
19,1,213.87
19,2,158.29
19,3,78.05
19,4,273.39
19,5,160.27
19,6,249.62
19,7,231.19
19,8,231.19
19,9,223.51
19,10,78.05
19,11,171.08
19,12,192.34
19,13,218.29
19,14,187.63
19,15,151.93
19,16,166.71
19,17,89.75
19,18,186.54
19,20,17.68
19,21,143.72
19,22,322.22
19,23,215.65
19,24,152.21
19,25,273.39
19,26,158.29
19,27,173.23
19,28,175.35
19,29,252.39
19,30,244.02
19,31,118.61
19,32,231.19
19,33,199.23
19,34,179.91
19,35,211.49
19,36,257.91
19,37,252.39
19,38,107.98
19,39,257.91
19,40,150.13
19,41,233.72
19,42,137.18
19,43,182.81
19,44,213.87
19,45,252.39
19,46,223.51
19,47,231.19
19,48,279.72
19,49,215.65
19,50,67.64
19,51,169.41
19,52,244.02
19,53,223.51
19,54,58.26
19,55,204.20
19,56,201.73
19,57,201.73
19,58,150.29
19,59,39.41
19,60,201.48
19,61,213.87
19,62,163.27
19,63,228.65
19,64,322.22
19,65,177.64
19,66,137.18
19,67,233.72
19,68,139.30
19,69,158.29
19,70,160.27
19,71,322.22
19,72,160.27
19,73,169.41
19,74,257.91
19,75,223.51
19,76,170.69
19,77,218.58
19,78,177.64
19,79,168.91
19,80,143.72
19,81,206.65
19,82,17.68
19,83,39.41
19,84,209.08
19,85,233.72
19,86,226.09
19,87,216.24
19,88,173.23
19,89,209.08
19,90,173.04
19,91,194.66
19,92,168.31
19,93,257.91
19,94,322.22
19,95,322.22
19,96,185.23
19,97,390.53
19,98,231.19
19,99,231.19
20,0,190.00
20,1,143.72
20,2,167.39
20,3,89.75
20,4,204.20
20,5,144.27
20,6,377.86
20,7,159.06
20,8,249.62
20,9,318.24
20,10,61.28
20,11,152.21
20,12,150.13
20,13,244.02
20,14,143.72
20,15,137.18
20,16,282.89
20,17,74.45
20,18,152.53
20,19,17.68
20,21,273.39
20,22,318.24
20,23,206.65
20,24,223.51
20,25,252.39
20,26,167.39
20,27,196.96
20,28,173.04
20,29,318.24
20,30,223.51
20,31,103.09
20,32,168.91
20,33,192.34
20,34,194.66
20,35,279.72
20,36,246.83
20,37,209.08
20,38,113.15
20,39,228.65
20,40,150.13
20,41,166.71
20,42,144.27
20,43,190.00
20,44,218.29
20,45,252.39
20,46,167.59
20,47,nan
20,48,177.87
20,49,226.09
20,50,85.69
20,51,179.53
20,52,244.02
20,53,206.65
20,54,39.41
20,55,273.39
20,56,201.73
20,57,397.21
20,58,190.00
20,59,55.33
20,60,159.06
20,61,238.37
20,62,159.06
20,63,390.53
20,64,276.55
20,65,190.00
20,66,124.40
20,67,233.72
20,68,223.51
20,69,167.39
20,70,165.34
20,71,322.22
20,72,125.48
20,73,160.27
20,74,152.53
20,75,206.65
20,76,246.83
20,77,166.71
20,78,177.64
20,79,159.06
20,80,273.39
20,81,209.08
20,82,39.41
20,83,17.68
20,84,377.86
20,85,246.83
20,86,226.09
20,87,161.18
20,88,184.35
20,89,182.14
20,90,148.02
20,91,171.08
20,92,139.30
20,93,177.64
20,94,206.65
20,95,252.39
20,96,175.35
20,97,nan
20,98,318.24
20,99,228.65
21,0,61.28
21,1,220.91
21,2,263.85
21,3,226.09
21,4,85.69
21,5,164.48
21,6,201.48
21,7,249.62
21,8,236.23
21,9,177.45
21,10,182.14
21,11,107.98
21,12,257.91
21,13,32.35
21,14,168.91
21,15,175.35
21,16,216.24
21,17,170.69
21,18,218.29
21,19,143.72
21,20,246.83
21,22,235.51
21,23,390.53
21,24,206.65
21,25,67.64
21,26,249.62
21,27,310.39
21,28,187.63
21,29,257.91
21,30,236.23
21,31,204.20
21,32,190.85
21,33,194.66
21,34,201.48
21,35,238.37
21,36,226.09
21,37,270.21
21,38,194.66
21,39,150.29
21,40,201.48
21,41,192.34
21,42,209.08
21,43,144.27
21,44,199.23
21,45,263.85
21,46,167.39
21,47,236.23
21,48,218.29
21,49,194.15
21,50,206.65
21,51,226.09
21,52,218.29
21,53,226.09
21,54,194.66
21,55,137.18
21,56,52.48
21,57,177.45
21,58,130.58
21,59,190.00
21,60,160.27
21,61,162.23
21,62,182.81
21,63,180.35
21,64,199.23
21,65,39.41
21,66,201.73
21,67,223.51
21,68,184.35
21,69,201.73
21,70,183.62
21,71,326.23
21,72,194.66
21,73,273.39
21,74,182.14
21,75,279.72
21,76,113.15
21,77,139.30
21,78,213.87
21,79,326.23
21,80,17.68
21,81,175.35
21,82,145.89
21,83,194.66
21,84,218.58
21,85,17.68
21,86,273.39
21,87,179.53
21,88,228.65
21,89,160.27
21,90,192.34
21,91,85.69
21,92,213.87
21,93,150.29
21,94,216.24
21,95,199.23
21,96,390.53
21,97,173.04
21,98,286.06
21,99,218.58
22,0,235.51
22,1,196.96
22,2,182.14
22,3,279.72
22,4,199.23
22,5,168.91
22,6,179.53
22,7,209.08
22,8,168.31
22,9,236.23
22,10,231.19
22,11,279.72
22,12,201.73
22,13,249.62
22,14,158.29
22,15,184.35
22,16,151.93
22,17,223.51
22,18,249.62
22,19,322.22
22,20,318.24
22,21,235.51
22,23,212.98
22,24,199.23
22,25,215.65
22,26,190.00
22,27,67.64
22,28,190.00
22,29,137.18
22,30,241.20
22,31,206.65
22,32,244.02
22,33,199.23
22,34,137.18
22,35,49.72
22,36,165.34
22,37,211.49
22,38,310.39
22,39,194.66
22,40,151.93
22,41,273.39
22,42,223.51
22,43,384.09
22,44,187.63
22,45,34.65
22,46,255.16
22,47,144.27
22,48,17.68
22,49,282.89
22,50,322.22
22,51,194.66
22,52,255.16
22,53,233.72
22,54,397.21
22,55,286.06
22,56,314.30
22,57,160.27
22,58,inf
22,59,390.53
22,60,173.04
22,61,93.99
22,62,107.98
22,63,74.45
22,64,17.68
22,65,199.23
22,66,213.87
22,67,215.65
22,68,166.71
22,69,171.08
22,70,206.65
22,71,249.62
22,72,182.14
22,73,196.96
22,74,175.35
22,75,322.22
22,76,286.06
22,77,177.64
22,78,124.40
22,79,159.94
22,80,235.51
22,81,203.71
22,82,390.53
22,83,247.76
22,84,160.27
22,85,nan
22,86,223.51
22,87,173.04
22,88,89.75
22,89,215.65
22,90,190.85
22,91,155.28
22,92,118.61
22,93,177.64
22,94,179.53
22,95,39.41
22,96,212.98
22,97,61.28
22,98,118.61
22,99,206.65
23,0,238.37
23,1,322.22
23,2,249.62
23,3,273.39
23,4,175.35
23,5,314.30
23,6,252.39
23,7,144.27
23,8,166.71
23,9,279.72
23,10,282.89
23,11,326.23
23,12,326.23
23,13,246.83
23,14,211.49
23,15,322.22
23,16,194.66
23,17,282.89
23,18,255.16
23,19,215.65
23,20,252.39
23,21,390.53
23,22,212.98
23,24,184.35
23,25,187.63
23,26,249.62
23,27,220.91
23,28,255.16
23,29,228.65
23,30,190.00
23,31,322.22
23,32,159.94
23,33,255.16
23,34,211.49
23,35,220.91
23,36,233.72
23,37,30.11
23,38,314.30
23,39,255.16
23,40,182.14
23,41,93.99
23,42,276.55
23,43,257.91
23,44,196.96
23,45,196.70
23,46,226.09
23,47,187.63
23,48,194.15
23,49,17.68
23,50,165.90
23,51,276.55
23,52,55.33
23,53,37.00
23,54,267.04
23,55,279.72
23,56,187.63
23,57,162.23
23,58,286.06
23,59,182.81
23,60,326.23
23,61,228.65
23,62,196.70
23,63,241.20
23,64,231.19
23,65,397.21
23,66,273.39
23,67,124.40
23,68,276.55
23,69,228.65
23,70,249.62
23,71,70.99
23,72,179.91
23,73,nan
23,74,228.65
23,75,70.99
23,76,249.62
23,77,168.91
23,78,137.04
23,79,190.85
23,80,390.53
23,81,187.63
23,82,212.98
23,83,201.73
23,84,276.55
23,85,nan
23,86,52.48
23,87,nan
23,88,187.63
23,89,257.91
23,90,196.96
23,91,326.23
23,92,194.66
23,93,171.08
23,94,228.65
23,95,220.91
23,96,17.68
23,97,241.20
23,98,249.62
23,99,nan
24,0,231.19
24,1,85.69
24,2,175.35
24,3,177.64
24,4,159.06
24,5,134.75
24,6,175.35
24,7,175.35
24,8,154.73
24,9,206.65
24,10,226.09
24,11,186.54
24,12,157.63
24,13,206.65
24,14,32.35
24,15,276.55
24,16,93.99
24,17,310.39
24,18,78.05
24,19,152.21
24,20,223.51
24,21,206.65
24,22,199.23
24,23,184.35
24,25,179.91
24,26,167.39
24,27,156.29
24,28,55.33
24,29,173.04
24,30,397.21
24,31,270.21
24,32,233.72
24,33,39.41
24,34,102.52
24,35,199.23
24,36,118.61
24,37,218.29
24,38,175.35
24,39,124.40
24,40,103.09
24,41,175.35
24,42,166.71
24,43,233.72
24,44,17.68
24,45,184.35
24,46,179.91
24,47,152.53
24,48,184.35
24,49,175.35
24,50,171.08
24,51,154.26
24,52,201.73
24,53,177.64
24,54,226.09
24,55,185.23
24,56,206.65
24,57,74.45
24,58,186.54
24,59,148.02
24,60,233.72
24,61,187.63
24,62,118.61
24,63,145.89
24,64,152.21
24,65,216.24
24,66,134.75
24,67,318.24
24,68,37.00
24,69,165.34
24,70,192.34
24,71,175.35
24,72,163.27
24,73,318.24
24,74,103.09
24,75,188.71
24,76,192.34
24,77,131.44
24,78,102.52
24,79,159.94
24,80,233.72
24,81,206.65
24,82,173.23
24,83,206.65
24,84,173.04
24,85,192.34
24,86,238.37
24,87,233.72
24,88,140.42
24,89,216.24
24,90,17.68
24,91,233.72
24,92,102.52
24,93,137.18
24,94,55.33
24,95,152.21
24,96,231.19
24,97,184.35
24,98,162.23
24,99,204.20
25,0,98.43
25,1,145.72
25,2,168.31
25,3,371.81
25,4,17.68
25,5,226.09
25,6,130.58
25,7,231.19
25,8,186.54
25,9,93.99
25,10,282.89
25,11,144.27
25,12,213.87
25,13,32.35
25,14,192.34
25,15,209.08
25,16,196.96
25,17,184.35
25,18,137.04
25,19,273.39
25,20,252.39
25,21,67.64
25,22,215.65
25,23,187.63
25,24,179.91
25,26,171.08
25,27,397.21
25,28,137.04
25,29,131.44
25,30,257.91
25,31,206.65
25,32,233.72
25,33,145.72
25,34,201.73
25,35,226.09
25,36,129.09
25,37,199.23
25,38,249.62
25,39,117.24
25,40,165.90
25,41,231.19
25,42,148.02
25,43,169.41
25,44,213.87
25,45,196.96
25,46,74.45
25,47,124.91
25,48,232.64
25,49,279.72
25,50,178.15
25,51,182.81
25,52,226.09
25,53,231.19
25,54,279.72
25,55,52.48
25,56,17.68
25,57,228.65
25,58,160.27
25,59,168.31
25,60,203.71
25,61,169.41
25,62,177.87
25,63,236.23
25,64,212.98
25,65,98.43
25,66,192.34
25,67,211.49
25,68,177.87
25,69,196.70
25,70,182.81
25,71,279.72
25,72,255.16
25,73,173.04
25,74,137.04
25,75,226.09
25,76,37.00
25,77,152.90
25,78,223.51
25,79,231.19
25,80,78.05
25,81,118.61
25,82,182.81
25,83,228.65
25,84,130.58
25,85,49.72
25,86,215.65
25,87,182.14
25,88,279.72
25,89,190.85
25,90,155.28
25,91,124.40
25,92,223.51
25,93,211.49
25,94,282.89
25,95,182.81
25,96,270.21
25,97,238.37
25,98,146.03
25,99,199.23
26,0,228.65
26,1,137.18
26,2,34.65
26,3,93.99
26,4,291.14
26,5,201.48
26,6,279.72
26,7,190.00
26,8,226.09
26,9,215.65
26,10,190.85
26,11,209.08
26,12,166.71
26,13,199.23
26,14,216.24
26,15,175.35
26,16,233.72
26,17,203.71
26,18,151.93
26,19,158.29
26,20,167.39
26,21,249.62
26,22,190.00
26,23,249.62
26,24,163.27
26,25,171.08
26,27,216.24
26,28,160.27
26,29,215.65
26,30,177.64
26,31,233.72
26,32,201.73
26,33,190.85
26,34,148.02
26,35,206.65
26,36,113.15
26,37,190.00
26,38,81.79
26,39,89.75
26,40,194.66
26,41,260.66
26,42,67.64
26,43,182.14
26,44,167.39
26,45,192.34
26,46,231.19
26,47,215.65
26,48,233.72
26,49,209.08
26,50,107.98
26,51,37.00
26,52,162.23
26,53,173.04
26,54,175.35
26,55,279.72
26,56,209.08
26,57,184.35
26,58,185.23
26,59,128.71
26,60,182.14
26,61,209.08
26,62,184.35
26,63,194.66
26,64,164.48
26,65,199.23
26,66,133.51
26,67,318.24
26,68,177.45
26,69,17.68
26,70,55.33
26,71,209.08
26,72,17.68
26,73,257.91
26,74,130.58
26,75,162.23
26,76,279.72
26,77,55.33
26,78,168.91
26,79,145.89
26,80,228.65
26,81,182.81
26,82,144.27
26,83,179.53
26,84,206.65
26,85,194.66
26,86,182.14
26,87,182.14
26,88,236.23
26,89,182.14
26,90,173.23
26,91,279.72
26,92,231.19
26,93,70.99
26,94,216.24
26,95,194.66
26,96,194.66
26,97,209.08
26,98,185.23
26,99,201.73
27,0,145.89
27,1,196.96
27,2,233.72
27,3,384.09
27,4,397.21
27,5,173.23
27,6,236.23
27,7,173.04
27,8,209.08
27,9,326.23
27,10,273.39
27,11,211.49
27,12,252.39
27,13,238.37
27,14,124.40
27,15,168.91
27,16,93.99
27,17,310.39
27,18,184.35
27,19,173.23
27,20,211.49
27,21,218.29
27,22,67.64
27,23,220.91
27,24,156.29
27,25,397.21
27,26,216.24
27,28,167.39
27,29,190.85
27,30,326.23
27,31,249.62
27,32,186.54
27,33,160.27
27,34,74.45
27,35,17.68
27,36,161.18
27,37,199.23
27,38,213.87
27,39,144.01
27,40,81.79
27,41,185.23
27,42,192.34
27,43,228.65
27,44,151.93
27,45,32.35
27,46,326.23
27,47,203.71
27,48,47.03
27,49,255.16
27,50,184.35
27,51,171.08
27,52,326.23
27,53,216.24
27,54,213.87
27,55,326.23
27,56,397.21
27,57,103.09
27,58,211.49
27,59,182.14
27,60,213.87
27,61,144.27
27,62,34.65
27,63,124.40
27,64,89.75
27,65,187.63
27,66,233.72
27,67,235.51
27,68,169.41
27,69,201.48
27,70,223.51
27,71,215.65
27,72,182.14
27,73,233.72
27,74,175.35
27,75,326.23
27,76,326.23
27,77,171.08
27,78,64.41
27,79,215.65
27,80,201.73
27,81,218.29
27,82,171.08
27,83,231.19
27,84,218.58
27,85,397.21
27,86,249.62
27,87,186.54
27,88,17.68
27,89,213.87
27,90,144.27
27,91,282.89
27,92,52.48
27,93,171.08
27,94,124.40
27,95,103.09
27,96,233.72
27,97,113.15
27,98,179.53
27,99,199.23
28,0,166.71
28,1,32.35
28,2,203.71
28,3,182.14
28,4,155.28
28,5,175.35
28,6,273.39
28,7,279.72
28,8,148.02
28,9,384.09
28,10,211.49
28,11,143.72
28,12,212.98
28,13,108.58
28,14,78.05
28,15,196.96
28,16,137.18
28,17,186.54
28,18,17.68
28,19,175.35
28,20,185.23
28,21,187.63
28,22,190.00
28,23,255.16
28,24,55.33
28,25,137.04
28,26,160.27
28,27,167.39
28,29,231.19
28,30,322.22
28,31,186.54
28,32,194.66
28,33,17.68
28,34,149.99
28,35,179.91
28,36,64.41
28,37,233.72
28,38,220.91
28,39,81.79
28,40,151.93
28,41,255.16
28,42,190.00
28,43,152.53
28,44,44.42
28,45,159.06
28,46,191.56
28,47,206.65
28,48,199.23
28,49,216.24
28,50,171.08
28,51,151.93
28,52,213.87
28,53,186.54
28,54,173.04
28,55,207.57
28,56,137.04
28,57,113.15
28,58,162.23
28,59,150.13
28,60,192.34
28,61,182.14
28,62,138.46
28,63,231.19
28,64,199.23
28,65,139.30
28,66,186.54
28,67,318.24
28,68,34.65
28,69,179.53
28,70,231.19
28,71,233.72
28,72,179.53
28,73,233.72
28,74,52.48
28,75,213.87
28,76,177.87
28,77,130.58
28,78,144.27
28,79,220.91
28,80,226.09
28,81,251.01
28,82,168.91
28,83,185.23
28,84,226.09
28,85,145.72
28,86,233.72
28,87,168.91
28,88,149.99
28,89,196.96
28,90,67.64
28,91,152.53
28,92,126.83
28,93,98.43
28,94,107.98
28,95,213.87
28,96,213.87
28,97,231.19
28,98,231.19
28,99,190.00
29,0,187.63
29,1,213.87
29,2,252.39
29,3,187.63
29,4,144.27
29,5,226.09
29,6,47.03
29,7,213.87
29,8,390.53
29,9,89.75
29,10,390.53
29,11,199.23
29,12,279.72
29,13,177.45
29,14,206.65
29,15,173.04
29,16,257.91
29,17,322.22
29,18,213.87
29,19,252.39
29,20,318.24
29,21,257.91
29,22,137.18
29,23,228.65
29,24,173.04
29,25,131.44
29,26,215.65
29,27,190.85
29,28,231.19
29,30,599.62
29,31,282.89
29,32,170.69
29,33,228.65
29,34,218.58
29,35,179.53
29,36,252.39
29,37,228.65
29,38,310.39
29,39,190.00
29,40,236.23
29,41,282.89
29,42,267.04
29,43,159.94
29,44,218.29
29,45,160.27
29,46,107.98
29,47,17.68
29,48,144.27
29,49,187.63
29,50,377.86
29,51,209.08
29,52,212.98
29,53,nan
29,54,nan
29,55,124.40
29,56,179.53
29,57,252.39
29,58,185.23
29,59,nan
29,60,201.73
29,61,37.00
29,62,203.71
29,63,61.28
29,64,118.61
29,65,148.02
29,66,226.09
29,67,168.31
29,68,185.23
29,69,226.09
29,70,306.50
29,71,201.73
29,72,318.24
29,73,196.96
29,74,252.39
29,75,170.69
29,76,144.27
29,77,228.65
29,78,218.58
29,79,204.20
29,80,216.24
29,81,64.41
29,82,209.08
29,83,nan
29,84,32.35
29,85,154.26
29,86,209.08
29,87,155.28
29,88,218.58
29,89,159.94
29,90,185.23
29,91,310.39
29,92,218.58
29,93,179.91
29,94,233.72
29,95,89.75
29,96,228.65
29,97,78.05
29,98,17.68
29,99,279.72
30,0,203.71
30,1,226.09
30,2,186.54
30,3,314.30
30,4,211.49
30,5,223.51
30,6,397.21
30,7,61.28
30,8,17.68
30,9,318.24
30,10,282.89
30,11,169.41
30,12,17.68
30,13,203.71
30,14,228.65
30,15,223.51
30,16,220.91
30,17,252.39
30,18,282.89
30,19,244.02
30,20,223.51
30,21,236.23
30,22,241.20
30,23,190.00
30,24,397.21
30,25,257.91
30,26,177.64
30,27,326.23
30,28,nan
30,29,599.62
30,31,231.19
30,32,47.03
30,33,194.66
30,34,177.64
30,35,209.08
30,36,156.91
30,37,236.23
30,38,182.14
30,39,164.48
30,40,156.91
30,41,98.43
30,42,196.96
30,43,103.09
30,44,326.23
30,45,206.65
30,46,279.72
30,47,nan
30,48,210.29
30,49,397.21
30,50,199.23
30,51,667.09
30,52,326.23
30,53,326.23
30,54,223.51
30,55,322.22
30,56,257.91
30,57,211.49
30,58,130.58
30,59,279.72
30,60,81.79
30,61,201.73
30,62,249.62
30,63,218.29
30,64,180.35
30,65,201.48
30,66,249.62
30,67,78.05
30,68,397.21
30,69,231.19
30,70,211.49
30,71,130.58
30,72,246.83
30,73,223.51
30,74,179.91
30,75,397.21
30,76,255.16
30,77,667.09
30,78,166.71
30,79,34.65
30,80,236.23
30,81,397.21
30,82,204.20
30,83,226.09
30,84,397.21
30,85,218.58
30,86,190.85
30,87,67.64
30,88,286.06
30,89,85.69
30,90,nan
30,91,158.29
30,92,166.71
30,93,209.08
30,94,228.65
30,95,168.31
30,96,206.65
30,97,249.62
30,98,273.39
30,99,32.35
31,0,187.63
31,1,199.23
31,2,186.54
31,3,169.41
31,4,226.09
31,5,37.00
31,6,206.65
31,7,186.54
31,8,199.23
31,9,246.83
31,10,39.41
31,11,159.06
31,12,199.23
31,13,145.72
31,14,223.51
31,15,47.03
31,16,231.19
31,17,17.68
31,18,165.34
31,19,118.61
31,20,103.09
31,21,220.91
31,22,206.65
31,23,204.20
31,24,270.21
31,25,206.65
31,26,199.23
31,27,218.29
31,28,186.54
31,29,282.89
31,30,231.19
31,32,231.19
31,33,199.23
31,34,231.19
31,35,273.39
31,36,186.54
31,37,255.16
31,38,169.41
31,39,236.23
31,40,231.19
31,41,231.19
31,42,165.34
31,43,179.91
31,44,194.66
31,45,139.30
31,46,273.39
31,47,322.22
31,48,223.51
31,49,231.19
31,50,175.35
31,51,165.34
31,52,231.19
31,53,231.19
31,54,58.26
31,55,226.09
31,56,187.63
31,57,231.19
31,58,168.91
31,59,144.27
31,60,241.20
31,61,206.65
31,62,168.31
31,63,206.65
31,64,220.91
31,65,223.51
31,66,17.68
31,67,186.54
31,68,199.23
31,69,186.54
31,70,186.54
31,71,192.34
31,72,166.71
31,73,67.64
31,74,199.23
31,75,216.24
31,76,192.34
31,77,216.24
31,78,213.87
31,79,150.13
31,80,241.20
31,81,246.83
31,82,144.27
31,83,78.05
31,84,223.51
31,85,204.20
31,86,199.23
31,87,231.19
31,88,210.29
31,89,397.21
31,90,136.16
31,91,282.89
31,92,279.72
31,93,201.48
31,94,252.39
31,95,235.51
31,96,276.55
31,97,206.65
31,98,282.89
31,99,252.39
32,0,144.27
32,1,231.19
32,2,279.72
32,3,384.09
32,4,196.96
32,5,223.51
32,6,231.19
32,7,118.61
32,8,37.00
32,9,216.24
32,10,194.66
32,11,113.15
32,12,61.28
32,13,218.58
32,14,211.49
32,15,223.51
32,16,196.96
32,17,199.23
32,18,231.19
32,19,231.19
32,20,168.91
32,21,190.85
32,22,244.02
32,23,159.94
32,24,233.72
32,25,233.72
32,26,201.73
32,27,186.54
32,28,162.23
32,29,170.69
32,30,47.03
32,31,231.19
32,33,152.53
32,34,185.23
32,35,213.87
32,36,326.23
32,37,252.39
32,38,177.64
32,39,276.55
32,40,196.96
32,41,169.41
32,42,177.64
32,43,67.64
32,44,186.54
32,45,213.87
32,46,196.96
32,47,397.21
32,48,206.65
32,49,nan
32,50,279.72
32,51,220.91
32,52,397.21
32,53,397.21
32,54,233.72
32,55,282.89
32,56,213.87
32,57,196.96
32,58,85.69
32,59,318.24
32,60,32.35
32,61,196.70
32,62,228.65
32,63,196.70
32,64,194.15
32,65,160.27
32,66,326.23
32,67,137.18
32,68,161.18
32,69,152.90
32,70,204.20
32,71,154.26
32,72,276.55
32,73,302.63
32,74,209.08
32,75,nan
32,76,192.34
32,77,220.91
32,78,162.23
32,79,81.79
32,80,179.53
32,81,231.19
32,82,384.09
32,83,233.72
32,84,326.23
32,85,190.85
32,86,173.23
32,87,17.68
32,88,175.35
32,89,49.72
32,90,252.39
32,91,124.40
32,92,249.62
32,93,267.04
32,94,211.49
32,95,204.20
32,96,220.91
32,97,384.09
32,98,159.94
32,99,17.68
33,0,154.73
33,1,49.72
33,2,186.54
33,3,154.73
33,4,145.72
33,5,182.14
33,6,246.83
33,7,177.64
33,8,137.80
33,9,206.65
33,10,148.02
33,11,152.53
33,12,177.64
33,13,121.75
33,14,58.26
33,15,161.18
33,16,118.61
33,17,196.96
33,18,34.65
33,19,199.23
33,20,192.34
33,21,194.66
33,22,199.23
33,23,196.96
33,24,39.41
33,25,145.72
33,26,190.85
33,27,165.34
33,28,17.68
33,29,252.39
33,30,131.31
33,31,199.23
33,32,152.53
33,34,120.69
33,35,190.85
33,36,85.69
33,37,184.35
33,38,190.00
33,39,98.43
33,40,130.58
33,41,255.16
33,42,204.20
33,43,199.23
33,44,27.92
33,45,186.54
33,46,192.34
33,47,185.23
33,48,199.23
33,49,233.72
33,50,192.34
33,51,160.27
33,52,199.23
33,53,145.89
33,54,150.13
33,55,192.34
33,56,168.31
33,57,93.99
33,58,152.53
33,59,171.08
33,60,255.16
33,61,211.49
33,62,130.58
33,63,196.96
33,64,184.35
33,65,213.87
33,66,199.23
33,67,318.24
33,68,17.68
33,69,175.35
33,70,231.19
33,71,213.87
33,72,190.85
33,73,152.21
33,74,70.99
33,75,233.72
33,76,206.65
33,77,137.18
33,78,107.64
33,79,177.64
33,80,209.08
33,81,223.51
33,82,192.34
33,83,150.13
33,84,159.94
33,85,206.65
33,86,255.16
33,87,255.16
33,88,128.71
33,89,233.72
33,90,52.48
33,91,196.96
33,92,124.40
33,93,113.15
33,94,81.79
33,95,171.08
33,96,199.23
33,97,211.49
33,98,231.19
33,99,177.64
34,0,175.35
34,1,148.02
34,2,184.35
34,3,180.35
34,4,270.21
34,5,192.34
34,6,233.72
34,7,185.23
34,8,190.00
34,9,365.94
34,10,161.18
34,11,177.64
34,12,204.20
34,13,244.02
34,14,81.79
34,15,168.91
34,16,34.65
34,17,246.83
34,18,146.03
34,19,192.34
34,20,159.06
34,21,201.48
34,22,137.18
34,23,211.49
34,24,102.52
34,25,204.20
34,26,148.02
34,27,74.45
34,28,149.99
34,29,218.58
34,30,148.02
34,31,209.08
34,32,185.23
34,33,120.69
34,35,98.43
34,36,154.26
34,37,196.96
34,38,371.81
34,39,192.34
34,40,17.68
34,41,184.35
34,42,235.51
34,43,199.23
34,44,113.15
34,45,113.15
34,46,244.02
34,47,203.71
34,48,130.58
34,49,171.08
34,50,196.96
34,51,190.00
34,52,196.96
34,53,282.89
34,54,209.08
34,55,244.02
34,56,218.29
34,57,49.72
34,58,164.48
34,59,159.06
34,60,145.89
34,61,139.90
34,62,44.42
34,63,190.85
34,64,151.93
34,65,233.72
34,66,279.72
34,67,255.16
34,68,130.58
34,69,196.96
34,70,209.08
34,71,199.23
34,72,150.13
34,73,143.72
34,74,177.45
34,75,255.16
34,76,223.51
34,77,177.64
34,78,17.68
34,79,220.91
34,80,226.09
34,81,241.20
34,82,171.08
34,83,196.96
34,84,182.14
34,85,326.23
34,86,231.19
34,87,137.80
34,88,58.26
34,89,143.72
34,90,98.43
34,91,216.24
34,92,30.11
34,93,171.08
34,94,67.64
34,95,160.27
34,96,228.65
34,97,179.53
34,98,186.54
34,99,190.00
35,0,164.48
35,1,175.35
35,2,216.24
35,3,nan
35,4,397.21
35,5,186.54
35,6,218.58
35,7,246.83
35,8,223.51
35,9,286.06
35,10,246.83
35,11,241.20
35,12,252.39
35,13,257.45
35,14,160.27
35,15,164.48
35,16,124.40
35,17,279.72
35,18,179.91
35,19,211.49
35,20,279.72
35,21,238.37
35,22,49.72
35,23,220.91
35,24,218.58
35,25,226.09
35,26,206.65
35,27,17.68
35,28,201.48
35,29,179.53
35,30,209.08
35,31,273.39
35,32,273.39
35,33,190.85
