file,generated_family,query_name,best_hit_family,best_hit_score
masked_25_single_transformer.fa,PF03879,PF03879_19,PF03879,34.0
masked_25_single_transformer.fa,PF03879,PF03879_20,PF03879,32.1
masked_25_single_transformer.fa,PF03879,PF03879_21,PF03879,39.0
masked_25_single_transformer.fa,PF03879,PF03879_22,PF03879,45.9
masked_25_single_transformer.fa,PF03879,PF03879_23,PF03879,42.2
masked_25_single_transformer.fa,PF03879,PF03879_24,PF03879,49.0
masked_25_single_transformer.fa,PF03879,PF03879_25,PF03879,40.3
masked_25_single_transformer.fa,PF03879,PF03879_26,PF03879,37.8
masked_25_single_transformer.fa,PF03879,PF03879_27,PF03879,46.9
masked_25_single_transformer.fa,PF03879,PF03879_28,PF03879,43.3
masked_25_single_transformer.fa,PF03879,PF03879_29,PF03879,39.7
masked_25_single_transformer.fa,PF03879,PF03879_30,PF03879,38.4
masked_25_single_transformer.fa,PF03879,PF03879_31,PF03879,47.8
masked_25_single_transformer.fa,PF03879,PF03879_32,PF03879,50.1
masked_25_single_transformer.fa,PF03879,PF03879_33,PF03879,40.9
masked_25_single_transformer.fa,PF03879,PF03879_34,PF03879,44.1
masked_25_single_transformer.fa,PF03879,PF03879_35,PF03879,47.1
masked_25_single_transformer.fa,PF03879,PF03879_36,PF03879,34.6
masked_25_single_transformer.fa,PF03879,PF03879_37,PF03879,39.6
masked_25_single_transformer.fa,PF03879,PF03879_38,PF03879,41.3
masked_25_single_transformer.fa,PF03879,PF03879_39,PF03879,46.7
masked_25_single_transformer.fa,PF03879,PF03879_40,PF03879,41.6
masked_25_single_transformer.fa,PF03879,PF03879_41,PF03879,41.2
masked_25_single_transformer.fa,PF03879,PF03879_42,PF03879,40.4
masked_25_single_transformer.fa,PF03879,PF03879_43,PF03879,43.8
masked_25_single_transformer.fa,PF03879,PF03879_44,PF03879,44.2
masked_25_single_transformer.fa,PF03879,PF03879_45,PF03879,35.3
masked_25_single_transformer.fa,PF03879,PF03879_46,PF03879,43.4
masked_25_single_transformer.fa,PF03879,PF03879_47,PF03879,43.9
masked_25_single_transformer.fa,PF03879,PF03879_48,PF03879,46.0
masked_25_single_transformer.fa,PF03879,PF03879_49,PF03879,39.8
masked_25_single_transformer.fa,PF03879,PF03879_50,PF03879,45.3
masked_25_single_transformer.fa,PF03879,PF03879_51,PF03879,45.7
masked_25_single_transformer.fa,PF03879,PF03879_52,PF03879,41.5
masked_25_single_transformer.fa,PF03879,PF03879_53,PF03879,43.1
masked_25_single_transformer.fa,PF03879,PF03879_54,PF03879,48.8
masked_25_single_transformer.fa,PF03879,PF03879_55,PF03879,45.3
masked_25_single_transformer.fa,PF03879,PF03879_56,PF03879,37.8
masked_25_single_transformer.fa,PF03879,PF03879_57,PF03879,32.8
masked_25_single_transformer.fa,PF03879,PF03879_58,PF03879,47.1
masked_25_single_transformer.fa,PF03879,PF03879_59,PF03879,43.5
masked_25_single_transformer.fa,PF03879,PF03879_60,PF03879,36.0
masked_25_single_transformer.fa,PF03879,PF03879_61,PF03879,44.6
masked_25_single_transformer.fa,PF03879,PF03879_62,PF03879,41.2
masked_25_single_transformer.fa,PF03879,PF03879_63,PF03879,44.9
masked_25_single_transformer.fa,PF03879,PF03879_64,PF03879,48.1
masked_25_single_transformer.fa,PF03879,PF03879_65,PF03879,50.7
masked_25_single_transformer.fa,PF03879,PF03879_66,PF03879,43.4
masked_25_single_transformer.fa,PF03879,PF03879_67,PF03879,43.1
masked_25_single_transformer.fa,PF03879,PF03879_68,PF03879,45.6
masked_25_single_transformer.fa,PF03879,PF03879_69,PF03879,39.7
masked_25_single_transformer.fa,PF03879,PF03879_70,PF03879,48.4
masked_25_single_transformer.fa,PF03879,PF03879_71,PF03879,45.2
masked_25_single_transformer.fa,PF03879,PF03879_72,PF03879,41.3
masked_25_single_transformer.fa,PF03879,PF03879_73,PF03879,31.9
masked_25_single_transformer.fa,PF03879,PF03879_74,PF03879,38.4
masked_25_single_transformer.fa,PF03879,PF03879_75,PF03879,37.1
masked_25_single_transformer.fa,PF03879,PF03879_76,PF03879,43.7
masked_25_single_transformer.fa,PF03879,PF03879_77,PF03879,34.2
masked_25_single_transformer.fa,PF03879,PF03879_78,PF03879,41.3
masked_25_single_transformer.fa,PF03879,PF03879_79,PF03879,47.3
masked_25_single_transformer.fa,PF03879,PF03879_80,PF03879,40.1
masked_25_single_transformer.fa,PF03879,PF03879_81,PF03879,42.1
masked_25_single_transformer.fa,PF03879,PF03879_82,PF03879,35.8
masked_25_single_transformer.fa,PF03879,PF03879_83,PF03879,35.4
masked_25_single_transformer.fa,PF03879,PF03879_84,PF03879,52.7
masked_25_single_transformer.fa,PF03879,PF03879_85,PF03879,27.4
masked_25_single_transformer.fa,PF03879,PF03879_86,PF03879,42.0
masked_25_single_transformer.fa,PF03879,PF03879_87,PF03879,42.5
masked_25_single_transformer.fa,PF03879,PF03879_88,PF03879,52.5
masked_25_single_transformer.fa,PF03879,PF03879_89,PF03879,34.5
masked_25_single_transformer.fa,PF03879,PF03879_90,PF03879,39.5
masked_25_single_transformer.fa,PF03879,PF03879_91,PF03879,39.3
masked_25_single_transformer.fa,PF03879,PF03879_92,PF03879,43.1
masked_25_single_transformer.fa,PF03879,PF03879_93,PF03879,45.1
masked_25_single_transformer.fa,PF03879,PF03879_94,PF03879,43.6
masked_25_single_transformer.fa,PF03879,PF03879_95,PF03879,48.5
masked_25_single_transformer.fa,PF03879,PF03879_96,PF03879,44.0
masked_25_single_transformer.fa,PF03879,PF03879_97,PF03879,38.1
masked_25_single_transformer.fa,PF03879,PF03879_98,PF03879,44.5
masked_25_single_transformer.fa,PF03879,PF03879_99,PF03879,42.0
masked_25_single_transformer.fa,PF03879,PF03879_100,PF03879,46.4
masked_25_single_transformer.fa,PF03879,PF03879_101,PF03879,43.4
masked_25_single_transformer.fa,PF03879,PF03879_102,PF03879,39.8
masked_25_single_transformer.fa,PF03879,PF03879_103,PF03879,41.7
masked_25_single_transformer.fa,PF03879,PF03879_104,PF03879,39.8
masked_25_single_transformer.fa,PF03879,PF03879_105,PF03879,48.5
masked_25_single_transformer.fa,PF03879,PF03879_106,PF03879,49.3
masked_25_single_transformer.fa,PF03879,PF03879_107,PF03879,41.5
masked_25_single_transformer.fa,PF03879,PF03879_108,PF03879,50.6
masked_25_single_transformer.fa,PF03879,PF03879_109,PF03879,39.6
masked_25_single_transformer.fa,PF03879,PF03879_110,PF03879,49.6
masked_25_single_transformer.fa,PF03879,PF03879_111,PF03879,37.9
masked_25_single_transformer.fa,PF03879,PF03879_112,PF03879,49.2
masked_25_single_transformer.fa,PF03879,PF03879_113,PF03879,39.6
masked_25_single_transformer.fa,PF03879,PF03879_114,PF03879,43.6
masked_25_single_transformer.fa,PF03879,PF03879_115,PF03879,40.2
masked_25_single_transformer.fa,PF03879,PF03879_116,PF03879,32.5
masked_25_single_transformer.fa,PF03879,PF03879_117,PF03879,37.1
masked_25_single_transformer.fa,PF03879,PF03879_118,PF03879,41.8
masked_25_single_transformer.fa,PF03879,PF03879_119,PF03879,37.2
masked_25_single_transformer.fa,PF03879,PF03879_120,PF03879,43.7
masked_25_single_transformer.fa,PF03879,PF03879_121,PF03879,44.1
masked_25_single_transformer.fa,PF03879,PF03879_122,PF03879,47.7
masked_25_single_transformer.fa,PF03879,PF03879_123,PF03879,39.9
masked_25_single_transformer.fa,PF03879,PF03879_124,PF03879,36.0
masked_25_single_transformer.fa,PF03879,PF03879_125,PF03879,36.3
masked_25_single_transformer.fa,PF03879,PF03879_126,PF03879,43.4
masked_25_single_transformer.fa,PF03879,PF03879_127,PF03879,33.1
masked_25_single_transformer.fa,PF03879,PF03879_128,PF03879,46.4
masked_25_single_transformer.fa,PF03879,PF03879_129,PF03879,50.2
masked_25_single_transformer.fa,PF03879,PF03879_130,PF03879,45.1
masked_25_single_transformer.fa,PF03879,PF03879_131,PF03879,50.6
masked_25_single_transformer.fa,PF03879,PF03879_132,PF03879,33.3
masked_25_single_transformer.fa,PF03879,PF03879_133,PF03879,45.9
masked_25_single_transformer.fa,PF03879,PF03879_134,PF03879,35.4
masked_25_single_transformer.fa,PF03879,PF03879_135,PF03879,44.8
masked_25_single_transformer.fa,PF03879,PF03879_136,PF03879,44.3
masked_25_single_transformer.fa,PF03879,PF03879_137,PF03879,37.2
masked_25_single_transformer.fa,PF03879,PF03879_138,PF03879,36.0
masked_25_single_transformer.fa,PF03879,PF03879_139,PF03879,44.3
masked_25_single_transformer.fa,PF03879,PF03879_140,PF03879,37.9
masked_25_single_transformer.fa,PF03879,PF03879_141,PF03879,38.6
masked_25_single_transformer.fa,PF03879,PF03879_142,PF03879,39.9
masked_25_single_transformer.fa,PF03879,PF03879_143,PF03879,28.3
masked_25_single_transformer.fa,PF03879,PF03879_144,PF03879,37.9
masked_25_single_transformer.fa,PF03879,PF03879_145,PF03879,43.4
masked_25_single_transformer.fa,PF03879,PF03879_146,PF03879,33.4
masked_25_single_transformer.fa,PF03879,PF03879_147,PF03879,33.1
masked_25_single_transformer.fa,PF03879,PF03879_148,PF03879,49.4
masked_25_single_transformer.fa,PF03879,PF03879_149,PF03879,45.2
masked_25_single_transformer.fa,PF03879,PF03879_150,PF03879,35.7
masked_25_single_transformer.fa,PF03879,PF03879_151,PF03879,32.8
masked_25_single_transformer.fa,PF03879,PF03879_152,PF03879,44.9
masked_25_single_transformer.fa,PF03879,PF03879_153,PF03879,40.9
masked_25_single_transformer.fa,PF03879,PF03879_154,PF03879,36.6
masked_25_single_transformer.fa,PF03879,PF03879_155,PF03879,39.9
masked_25_single_transformer.fa,PF03879,PF03879_156,PF03879,42.6
masked_25_single_transformer.fa,PF03879,PF03879_157,PF03879,34.6
masked_25_single_transformer.fa,PF03879,PF03879_158,PF03879,49.7
masked_25_single_transformer.fa,PF03879,PF03879_159,PF03879,42.5
masked_25_single_transformer.fa,PF03879,PF03879_160,PF03879,34.5
masked_25_single_transformer.fa,PF03879,PF03879_161,PF03879,49.8
masked_25_single_transformer.fa,PF03879,PF03879_162,PF03879,37.2
masked_25_single_transformer.fa,PF03879,PF03879_163,PF03879,37.7
masked_25_single_transformer.fa,PF03879,PF03879_164,PF03879,41.5
masked_25_single_transformer.fa,PF03879,PF03879_165,PF03879,41.1
masked_25_single_transformer.fa,PF03879,PF03879_166,PF03879,42.9
masked_25_single_transformer.fa,PF03879,PF03879_167,PF03879,40.9
masked_25_single_transformer.fa,PF03879,PF03879_168,PF03879,46.2
masked_25_single_transformer.fa,PF03879,PF03879_169,PF03879,47.6
masked_25_single_transformer.fa,PF03879,PF03879_170,PF03879,47.3
masked_25_single_transformer.fa,PF03879,PF03879_171,PF03879,40.0
masked_25_single_transformer.fa,PF03879,PF03879_172,PF03879,47.1
masked_25_single_transformer.fa,PF03879,PF03879_173,PF03879,45.4
masked_25_single_transformer.fa,PF03879,PF03879_174,PF03879,46.3
masked_25_single_transformer.fa,PF03879,PF03879_175,PF03879,34.9
masked_25_single_transformer.fa,PF03879,PF03879_176,PF03879,38.7
masked_25_single_transformer.fa,PF03879,PF03879_177,PF03879,43.7
masked_25_single_transformer.fa,PF03879,PF03879_178,PF03879,33.7
masked_25_single_transformer.fa,PF03879,PF03879_179,PF03879,42.9
masked_25_single_transformer.fa,PF03879,PF03879_180,PF03879,38.8
masked_25_single_transformer.fa,PF03879,PF03879_181,PF03879,47.1
masked_25_single_transformer.fa,PF03879,PF03879_182,PF03879,39.0
masked_25_single_transformer.fa,PF03879,PF03879_183,PF03879,42.4
masked_25_single_transformer.fa,PF03879,PF03879_184,PF03879,36.1
masked_25_single_transformer.fa,PF03879,PF03879_185,PF03879,36.0
masked_25_single_transformer.fa,PF03879,PF03879_186,PF03879,41.1
masked_25_single_transformer.fa,PF03879,PF03879_187,PF03879,34.3
masked_25_single_transformer.fa,PF03879,PF03879_188,PF03879,40.6
masked_25_single_transformer.fa,PF03879,PF03879_189,PF03879,43.3
masked_25_single_transformer.fa,PF03879,PF03879_190,PF03879,48.2
masked_25_single_transformer.fa,PF03879,PF03879_191,PF03879,43.0
masked_25_single_transformer.fa,PF03879,PF03879_192,PF03879,43.2
masked_25_single_transformer.fa,PF03879,PF03879_193,PF03879,38.7
masked_25_single_transformer.fa,PF03879,PF03879_194,PF03879,31.4
masked_25_single_transformer.fa,PF03879,PF03879_195,PF03879,43.8
masked_25_single_transformer.fa,PF03879,PF03879_196,PF03879,32.0
masked_25_single_transformer.fa,PF03879,PF03879_197,PF03879,46.0
masked_25_single_transformer.fa,PF03879,PF03879_198,PF03879,41.4
masked_25_single_transformer.fa,PF03879,PF03879_199,PF03879,47.9
masked_25_single_transformer.fa,PF03879,PF03879_200,PF03879,33.7
masked_25_single_transformer.fa,PF09224,PF09224_1,PF09224,119.6
masked_25_single_transformer.fa,PF09224,PF09224_2,PF09224,104.1
masked_25_single_transformer.fa,PF09224,PF09224_3,PF09224,78.4
masked_25_single_transformer.fa,PF09224,PF09224_4,PF09224,222.7
masked_25_single_transformer.fa,PF09224,PF09224_5,PF09224,138.1
masked_25_single_transformer.fa,PF09224,PF09224_6,PF09224,104.1
masked_25_single_transformer.fa,PF09224,PF09224_7,PF09224,74.1
masked_25_single_transformer.fa,PF09224,PF09224_8,PF09224,143.2
masked_25_single_transformer.fa,PF09224,PF09224_9,PF09224,149.2
masked_25_single_transformer.fa,PF09224,PF09224_10,PF09224,144.0
masked_25_single_transformer.fa,PF09224,PF09224_11,PF09224,86.2
masked_25_single_transformer.fa,PF09224,PF09224_12,PF09224,93.1
masked_25_single_transformer.fa,PF09224,PF09224_13,PF09224,116.1
masked_25_single_transformer.fa,PF09224,PF09224_14,PF09224,88.2
masked_25_single_transformer.fa,PF09224,PF09224_15,PF09224,137.0
masked_25_single_transformer.fa,PF09224,PF09224_16,PF09224,136.4
masked_25_single_transformer.fa,PF09224,PF09224_17,PF09224,96.1
masked_25_single_transformer.fa,PF09224,PF09224_18,PF09224,167.7
masked_25_single_transformer.fa,PF09224,PF09224_19,PF09224,115.6
masked_25_single_transformer.fa,PF09224,PF09224_20,PF09224,159.8
masked_25_single_transformer.fa,PF09224,PF09224_21,PF09224,137.1
masked_25_single_transformer.fa,PF09224,PF09224_22,PF09224,135.1
masked_25_single_transformer.fa,PF09224,PF09224_23,PF09224,167.8
masked_25_single_transformer.fa,PF09224,PF09224_24,PF09224,71.6
masked_25_single_transformer.fa,PF09224,PF09224_25,PF09224,169.8
masked_25_single_transformer.fa,PF09224,PF09224_26,PF09224,80.2
masked_25_single_transformer.fa,PF09224,PF09224_27,PF09224,113.7
masked_25_single_transformer.fa,PF09224,PF09224_28,PF09224,91.0
masked_25_single_transformer.fa,PF09224,PF09224_29,PF09224,185.1
masked_25_single_transformer.fa,PF09224,PF09224_30,PF09224,134.5
masked_25_single_transformer.fa,PF09224,PF09224_31,PF09224,239.1
masked_25_single_transformer.fa,PF09224,PF09224_32,PF09224,79.9
masked_25_single_transformer.fa,PF09224,PF09224_33,PF09224,152.8
masked_25_single_transformer.fa,PF09224,PF09224_34,PF09224,106.0
masked_25_single_transformer.fa,PF09224,PF09224_35,PF09224,113.2
masked_25_single_transformer.fa,PF09224,PF09224_36,PF09224,174.5
masked_25_single_transformer.fa,PF09224,PF09224_37,PF09224,142.0
masked_25_single_transformer.fa,PF09224,PF09224_38,PF09224,170.0
masked_25_single_transformer.fa,PF09224,PF09224_39,PF09224,139.3
masked_25_single_transformer.fa,PF09224,PF09224_40,PF09224,190.4
masked_25_single_transformer.fa,PF09224,PF09224_41,PF09224,115.2
masked_25_single_transformer.fa,PF09224,PF09224_42,PF09224,114.3
masked_25_single_transformer.fa,PF09224,PF09224_43,PF09224,143.9
masked_25_single_transformer.fa,PF09224,PF09224_44,PF09224,129.6
masked_25_single_transformer.fa,PF09224,PF09224_45,PF09224,78.5
masked_25_single_transformer.fa,PF09224,PF09224_46,PF09224,128.5
masked_25_single_transformer.fa,PF09224,PF09224_47,PF09224,96.1
masked_25_single_transformer.fa,PF09224,PF09224_48,PF09224,179.6
masked_25_single_transformer.fa,PF09224,PF09224_49,PF09224,160.0
masked_25_single_transformer.fa,PF09224,PF09224_50,PF09224,161.2
masked_25_single_transformer.fa,PF09224,PF09224_51,PF09224,153.8
masked_25_single_transformer.fa,PF09224,PF09224_52,PF09224,187.0
masked_25_single_transformer.fa,PF09224,PF09224_53,PF09224,63.4
masked_25_single_transformer.fa,PF09224,PF09224_54,PF09224,162.1
masked_25_single_transformer.fa,PF09224,PF09224_55,PF09224,177.6
masked_25_single_transformer.fa,PF09224,PF09224_56,PF09224,90.2
masked_25_single_transformer.fa,PF09224,PF09224_57,PF09224,177.4
masked_25_single_transformer.fa,PF09224,PF09224_58,PF09224,140.7
masked_25_single_transformer.fa,PF09224,PF09224_59,PF09224,176.2
masked_25_single_transformer.fa,PF09224,PF09224_60,PF09224,176.9
masked_25_single_transformer.fa,PF09224,PF09224_61,PF09224,138.7
masked_25_single_transformer.fa,PF09224,PF09224_62,PF09224,119.8
masked_25_single_transformer.fa,PF09224,PF09224_63,PF09224,151.7
masked_25_single_transformer.fa,PF09224,PF09224_64,PF09224,180.0
masked_25_single_transformer.fa,PF09224,PF09224_65,PF09224,104.0
masked_25_single_transformer.fa,PF09224,PF09224_66,PF09224,150.6
masked_25_single_transformer.fa,PF09224,PF09224_67,PF09224,141.8
masked_25_single_transformer.fa,PF09224,PF09224_68,PF09224,166.4
masked_25_single_transformer.fa,PF09224,PF09224_69,PF09224,160.0
masked_25_single_transformer.fa,PF09224,PF09224_70,PF09224,130.1
masked_25_single_transformer.fa,PF09224,PF09224_71,PF09224,84.2
masked_25_single_transformer.fa,PF09224,PF09224_72,PF09224,193.2
masked_25_single_transformer.fa,PF09224,PF09224_73,PF09224,141.0
masked_25_single_transformer.fa,PF09224,PF09224_74,PF09224,95.2
masked_25_single_transformer.fa,PF09224,PF09224_75,PF09224,131.6
masked_25_single_transformer.fa,PF09224,PF09224_76,PF09224,132.7
masked_25_single_transformer.fa,PF09224,PF09224_77,PF09224,176.7
masked_25_single_transformer.fa,PF09224,PF09224_78,PF09224,163.9
masked_25_single_transformer.fa,PF09224,PF09224_79,PF09224,183.3
masked_25_single_transformer.fa,PF09224,PF09224_80,PF09224,83.3
masked_25_single_transformer.fa,PF09224,PF09224_81,PF09224,161.4
masked_25_single_transformer.fa,PF09224,PF09224_82,PF09224,167.0
masked_25_single_transformer.fa,PF09224,PF09224_83,PF09224,107.0
masked_25_single_transformer.fa,PF09224,PF09224_84,PF09224,143.0
masked_25_single_transformer.fa,PF09224,PF09224_85,PF09224,163.1
masked_25_single_transformer.fa,PF09224,PF09224_86,PF09224,163.8
masked_25_single_transformer.fa,PF09224,PF09224_87,PF09224,176.2
masked_25_single_transformer.fa,PF09224,PF09224_88,PF09224,157.7
masked_25_single_transformer.fa,PF09224,PF09224_89,PF09224,85.8
masked_25_single_transformer.fa,PF09224,PF09224_90,PF09224,177.3
masked_25_single_transformer.fa,PF09224,PF09224_91,PF09224,76.3
masked_25_single_transformer.fa,PF09224,PF09224_92,PF09224,178.7
masked_25_single_transformer.fa,PF09224,PF09224_93,PF09224,194.2
masked_25_single_transformer.fa,PF09224,PF09224_94,PF09224,195.8
masked_25_single_transformer.fa,PF09224,PF09224_95,PF09224,58.8
masked_25_single_transformer.fa,PF09224,PF09224_96,PF09224,159.9
masked_25_single_transformer.fa,PF09224,PF09224_97,PF09224,169.3
masked_25_single_transformer.fa,PF09224,PF09224_98,PF09224,107.4
masked_25_single_transformer.fa,PF09224,PF09224_99,PF09224,157.8
masked_25_single_transformer.fa,PF09224,PF09224_100,PF09224,163.1
masked_25_single_transformer.fa,PF09224,PF09224_101,PF09224,199.7
masked_25_single_transformer.fa,PF09224,PF09224_102,PF09224,174.8
masked_25_single_transformer.fa,PF09224,PF09224_103,PF09224,124.3
masked_25_single_transformer.fa,PF09224,PF09224_104,PF09224,164.7
masked_25_single_transformer.fa,PF09224,PF09224_105,PF09224,195.2
masked_25_single_transformer.fa,PF09224,PF09224_106,PF09224,143.4
masked_25_single_transformer.fa,PF09224,PF09224_107,PF09224,193.0
masked_25_single_transformer.fa,PF09224,PF09224_108,PF09224,193.0
masked_25_single_transformer.fa,PF09224,PF09224_109,PF09224,163.4
masked_25_single_transformer.fa,PF09224,PF09224_110,PF09224,144.2
masked_25_single_transformer.fa,PF09224,PF09224_111,PF09224,107.0
masked_25_single_transformer.fa,PF09224,PF09224_112,PF09224,97.2
masked_25_single_transformer.fa,PF09224,PF09224_113,PF09224,160.3
masked_25_single_transformer.fa,PF09224,PF09224_114,PF09224,143.6
masked_25_single_transformer.fa,PF09224,PF09224_115,PF09224,157.5
masked_25_single_transformer.fa,PF09224,PF09224_116,PF09224,128.1
masked_25_single_transformer.fa,PF09224,PF09224_117,PF09224,148.0
masked_25_single_transformer.fa,PF09224,PF09224_118,PF09224,106.2
masked_25_single_transformer.fa,PF09224,PF09224_119,PF09224,165.7
masked_25_single_transformer.fa,PF09224,PF09224_120,PF09224,208.0
masked_25_single_transformer.fa,PF09224,PF09224_121,PF09224,141.8
masked_25_single_transformer.fa,PF09224,PF09224_122,PF09224,187.8
masked_25_single_transformer.fa,PF09224,PF09224_123,PF09224,182.0
masked_25_single_transformer.fa,PF09224,PF09224_124,PF09224,179.2
masked_25_single_transformer.fa,PF09224,PF09224_125,PF09224,161.6
masked_25_single_transformer.fa,PF09224,PF09224_126,PF09224,159.6
masked_25_single_transformer.fa,PF09224,PF09224_127,PF09224,189.2
masked_25_single_transformer.fa,PF09224,PF09224_128,PF09224,138.3
masked_25_single_transformer.fa,PF09224,PF09224_129,PF09224,142.9
masked_25_single_transformer.fa,PF09224,PF09224_130,PF09224,119.1
masked_25_single_transformer.fa,PF09224,PF09224_131,PF09224,154.6
masked_25_single_transformer.fa,PF09224,PF09224_132,PF09224,172.4
masked_25_single_transformer.fa,PF09224,PF09224_133,PF09224,99.4
masked_25_single_transformer.fa,PF09224,PF09224_134,PF09224,131.4
masked_25_single_transformer.fa,PF09224,PF09224_135,PF09224,138.7
masked_25_single_transformer.fa,PF09224,PF09224_136,PF09224,137.5
masked_25_single_transformer.fa,PF09224,PF09224_137,PF09224,126.9
masked_25_single_transformer.fa,PF09224,PF09224_138,PF09224,140.7
masked_25_single_transformer.fa,PF09224,PF09224_139,PF09224,119.9
masked_25_single_transformer.fa,PF09224,PF09224_140,PF09224,132.4
masked_25_single_transformer.fa,PF09224,PF09224_141,PF09224,130.5
masked_25_single_transformer.fa,PF09224,PF09224_142,PF09224,119.2
masked_25_single_transformer.fa,PF09224,PF09224_143,PF09224,86.6
masked_25_single_transformer.fa,PF09224,PF09224_144,PF09224,172.1
masked_25_single_transformer.fa,PF09224,PF09224_145,PF09224,142.1
masked_25_single_transformer.fa,PF09224,PF09224_146,PF09224,126.0
masked_25_single_transformer.fa,PF09224,PF09224_147,PF09224,112.2
masked_25_single_transformer.fa,PF09224,PF09224_148,PF09224,154.8
masked_25_single_transformer.fa,PF09224,PF09224_149,PF09224,73.2
masked_25_single_transformer.fa,PF09224,PF09224_150,PF09224,189.9
masked_25_single_transformer.fa,PF09224,PF09224_151,PF09224,115.5
masked_25_single_transformer.fa,PF09224,PF09224_152,PF09224,102.2
masked_25_single_transformer.fa,PF09224,PF09224_153,PF09224,157.7
masked_25_single_transformer.fa,PF09224,PF09224_154,PF09224,69.0
masked_25_single_transformer.fa,PF09224,PF09224_155,PF09224,160.5
masked_25_single_transformer.fa,PF09224,PF09224_156,PF09224,132.1
masked_25_single_transformer.fa,PF09224,PF09224_157,PF09224,144.2
masked_25_single_transformer.fa,PF09224,PF09224_158,PF09224,100.0
masked_25_single_transformer.fa,PF09224,PF09224_159,PF09224,101.1
masked_25_single_transformer.fa,PF09224,PF09224_160,PF09224,119.6
masked_25_single_transformer.fa,PF09224,PF09224_161,PF09224,135.6
masked_25_single_transformer.fa,PF09224,PF09224_162,PF09224,131.1
masked_25_single_transformer.fa,PF09224,PF09224_163,PF09224,143.9
masked_25_single_transformer.fa,PF09224,PF09224_164,PF09224,82.5
masked_25_single_transformer.fa,PF09224,PF09224_165,PF09224,137.6
masked_25_single_transformer.fa,PF09224,PF09224_166,PF09224,126.5
masked_25_single_transformer.fa,PF09224,PF09224_167,PF09224,198.6
masked_25_single_transformer.fa,PF09224,PF09224_168,PF09224,88.0
masked_25_single_transformer.fa,PF09224,PF09224_169,PF09224,75.6
masked_25_single_transformer.fa,PF09224,PF09224_170,PF09224,105.8
masked_25_single_transformer.fa,PF09224,PF09224_171,PF09224,169.4
masked_25_single_transformer.fa,PF09224,PF09224_172,PF09224,177.1
masked_25_single_transformer.fa,PF09224,PF09224_173,PF09224,172.6
masked_25_single_transformer.fa,PF09224,PF09224_174,PF09224,157.7
masked_25_single_transformer.fa,PF09224,PF09224_175,PF09224,136.4
masked_25_single_transformer.fa,PF09224,PF09224_176,PF09224,168.0
masked_25_single_transformer.fa,PF09224,PF09224_177,PF09224,206.8
masked_25_single_transformer.fa,PF09224,PF09224_178,PF09224,167.4
masked_25_single_transformer.fa,PF09224,PF09224_179,PF09224,201.6
masked_25_single_transformer.fa,PF09224,PF09224_180,PF09224,132.2
masked_25_single_transformer.fa,PF09224,PF09224_181,PF09224,110.3
masked_25_single_transformer.fa,PF09224,PF09224_182,PF09224,88.8
masked_25_single_transformer.fa,PF09224,PF09224_183,PF09224,189.5
masked_25_single_transformer.fa,PF09224,PF09224_184,PF09224,143.3
masked_25_single_transformer.fa,PF09224,PF09224_185,PF09224,140.9
masked_25_single_transformer.fa,PF09224,PF09224_186,PF09224,173.6
masked_25_single_transformer.fa,PF09224,PF09224_187,PF09224,137.4
masked_25_single_transformer.fa,PF09224,PF09224_188,PF09224,190.0
masked_25_single_transformer.fa,PF09224,PF09224_189,PF09224,150.2
masked_25_single_transformer.fa,PF09224,PF09224_190,PF09224,177.0
masked_25_single_transformer.fa,PF09224,PF09224_191,PF09224,132.3
masked_25_single_transformer.fa,PF09224,PF09224_192,PF09224,86.5
masked_25_single_transformer.fa,PF09224,PF09224_193,PF09224,145.2
masked_25_single_transformer.fa,PF09224,PF09224_194,PF09224,91.6
masked_25_single_transformer.fa,PF09224,PF09224_195,PF09224,88.9
masked_25_single_transformer.fa,PF09224,PF09224_196,PF09224,67.1
masked_25_single_transformer.fa,PF09224,PF09224_197,PF09224,143.6
masked_25_single_transformer.fa,PF09224,PF09224_198,PF09224,112.7
masked_25_single_transformer.fa,PF09224,PF09224_199,PF09224,184.1
masked_25_single_transformer.fa,PF09224,PF09224_200,PF09224,114.7
masked_25_single_transformer.fa,PF08013,PF08013_1,PF08013,219.8
masked_25_single_transformer.fa,PF08013,PF08013_2,PF08013,224.0
masked_25_single_transformer.fa,PF08013,PF08013_3,PF08013,230.1
masked_25_single_transformer.fa,PF08013,PF08013_4,PF08013,251.2
masked_25_single_transformer.fa,PF08013,PF08013_5,PF08013,45.3
masked_25_single_transformer.fa,PF08013,PF08013_6,PF08013,212.5
masked_25_single_transformer.fa,PF08013,PF08013_7,PF08013,187.5
masked_25_single_transformer.fa,PF08013,PF08013_8,PF08013,173.6
masked_25_single_transformer.fa,PF08013,PF08013_9,PF08013,225.0
masked_25_single_transformer.fa,PF08013,PF08013_10,PF08013,215.1
masked_25_single_transformer.fa,PF08013,PF08013_11,PF08013,229.9
masked_25_single_transformer.fa,PF08013,PF08013_12,PF08013,186.8
masked_25_single_transformer.fa,PF08013,PF08013_13,PF08013,233.9
masked_25_single_transformer.fa,PF08013,PF08013_14,PF08013,214.1
masked_25_single_transformer.fa,PF08013,PF08013_15,PF08013,242.8
masked_25_single_transformer.fa,PF08013,PF08013_16,PF08013,126.3
masked_25_single_transformer.fa,PF08013,PF08013_17,PF08013,243.1
